Actual_Next_Total,Predicted_Next_Total,Hour,Minute,DayOfWeekNum,IsWeekend,IntervalIndex,FixedCycle_GivesGreen,Adaptive_GivesGreen,Actual_LowDemand,Actual_HighDemand,FixedCycle_WastedGreen,Adaptive_WastedGreen,FixedCycle_MissedHighDemand,Adaptive_MissedHighDemand,FixedCycle_Outcome,Adaptive_Outcome
196.0,185.3751792676864,6,0,6,1,698,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
191.0,189.73619173159622,6,15,6,1,699,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
167.0,183.31115467351032,6,30,6,1,700,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
155.0,178.60433831366348,6,45,6,1,701,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
155.0,169.0434214604391,7,0,6,1,702,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
172.0,192.42781332036608,7,30,6,1,703,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
170.0,186.16489099586593,7,45,6,1,704,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
169.0,184.5815674683597,8,0,6,1,705,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
181.0,183.53954392720982,8,15,6,1,706,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
213.0,170.43422489488347,8,30,6,1,707,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
178.0,185.05971222106098,8,45,6,1,708,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
69.0,124.53678469770415,9,0,6,1,709,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
135.0,101.48590878408628,9,15,6,1,710,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
104.0,122.98256598491167,9,30,6,1,711,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
82.0,102.57393105449138,9,45,6,1,712,1,1,1,0,1,1,0,0,Wasted green,Wasted green
149.0,91.67857934188018,10,0,6,1,713,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
83.0,96.9650514420734,10,45,6,1,714,1,1,1,0,1,1,0,0,Wasted green,Wasted green
102.0,91.85572011052649,11,0,6,1,715,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
91.0,93.12605533304267,11,15,6,1,716,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
101.0,92.0217593861559,11,30,6,1,717,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
74.0,89.55040326326396,11,45,6,1,718,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
81.0,90.64343122785621,12,0,6,1,719,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
81.0,88.17485961423003,12,15,6,1,720,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
61.0,89.0774352286327,12,30,6,1,721,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
55.0,89.50432495796538,12,45,6,1,722,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
104.0,95.56390384183176,13,0,6,1,723,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
160.0,105.31620881666082,13,15,6,1,724,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
185.0,159.52486223775435,13,45,6,1,725,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
108.0,152.58704443994228,14,0,6,1,726,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
131.0,115.65296231019063,14,15,6,1,727,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
118.0,122.51717643157639,14,30,6,1,728,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
154.0,111.49469671802373,14,45,6,1,729,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
131.0,153.35100921176695,15,0,6,1,730,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
121.0,146.0735024064078,15,15,6,1,731,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
182.0,122.61481707002949,15,45,6,1,732,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
222.0,183.4544530725732,16,0,6,1,733,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
186.0,185.6108577198697,16,15,6,1,734,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
207.0,194.16353476592238,16,30,6,1,735,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
187.0,188.6593816167275,16,45,6,1,736,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
194.0,192.13633570115937,17,0,6,1,737,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
221.0,186.4671995945282,17,15,6,1,738,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
163.0,188.9158960917005,17,30,6,1,739,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
193.0,173.38955217323308,18,0,6,1,740,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
213.0,159.67819233407684,18,15,6,1,741,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
135.0,147.15882890062076,18,30,6,1,742,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
157.0,132.35754965894955,18,45,6,1,743,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
150.0,129.8377729941492,19,0,6,1,744,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
163.0,131.82115150946956,19,15,6,1,745,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
149.0,131.60990894917128,19,30,6,1,746,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
101.0,134.64150324958072,19,45,6,1,747,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
136.0,132.70269465983395,20,0,6,1,748,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
162.0,130.0395803667492,20,15,6,1,749,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
157.0,126.30454945227763,20,30,6,1,750,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
134.0,104.36019360282373,21,0,6,1,751,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
127.0,126.11771196118066,21,15,6,1,752,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
42.0,109.53076582285601,21,45,6,1,753,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
50.0,42.089639835727084,22,0,6,1,754,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
49.0,44.3458641533449,22,15,6,1,755,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
45.0,42.84226637614743,22,30,6,1,756,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
42.0,41.68583623506184,22,45,6,1,757,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
37.0,41.80684554940432,23,0,6,1,758,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
44.0,42.04601978012097,23,15,6,1,759,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
40.0,43.01627516926168,23,30,6,1,760,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
40.0,41.40834287225931,23,45,6,1,761,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
38.0,39.39197450831017,0,0,0,0,762,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
40.0,41.81072667520462,0,15,0,0,763,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
43.0,44.279825360789225,0,30,0,0,764,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
53.0,39.83096761774488,0,45,0,0,765,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
51.0,43.78589655953358,1,0,0,0,766,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
34.0,42.32815246004113,1,15,0,0,767,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
47.0,42.323216864672034,1,30,0,0,768,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
36.0,41.354200100544304,1,45,0,0,769,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
25.0,42.44769153134331,2,0,0,0,770,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
45.0,43.3160882913709,2,15,0,0,771,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
32.0,39.2721675308922,2,30,0,0,772,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
36.0,42.85209025593691,2,45,0,0,773,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
57.0,43.64784838909737,3,0,0,0,774,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
50.0,44.54487285231751,3,15,0,0,775,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
44.0,44.77707314593983,3,30,0,0,776,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
43.0,52.62947544661704,3,45,0,0,777,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
112.0,105.20700109549493,4,0,0,0,778,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
135.0,106.7632020587659,4,15,0,0,779,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
132.0,131.2823120103359,4,30,0,0,780,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
118.0,125.83973285215775,4,45,0,0,781,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
107.0,123.02763958023662,5,0,0,0,782,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
91.0,119.08323329912223,5,15,0,0,783,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
111.0,131.21849624136618,5,30,0,0,784,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
224.0,136.46676808924795,5,45,0,0,785,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
176.0,187.0371760845281,6,0,0,0,786,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
182.0,174.38230060100796,6,15,0,0,787,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
191.0,183.47568163644002,6,30,0,0,788,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
188.0,184.8077765853863,6,45,0,0,789,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
213.0,182.73024268034908,7,0,0,0,790,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
190.0,182.91139879674483,7,15,0,0,791,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
198.0,177.45861115768054,7,30,0,0,792,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
184.0,181.70699852104062,7,45,0,0,793,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
180.0,184.05178380450786,8,0,0,0,794,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
171.0,182.5608281460958,8,15,0,0,795,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
208.0,183.70525410101203,8,30,0,0,796,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
190.0,181.73068288405608,8,45,0,0,797,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
129.0,136.05088228979506,9,0,0,0,798,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
73.0,95.37240782723813,9,30,0,0,799,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
148.0,95.120614027633,9,45,0,0,800,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
180.0,102.24765368513627,10,0,0,0,801,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
90.0,114.73915754856945,10,15,0,0,802,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
108.0,85.54095501357071,10,30,0,0,803,0,0,0,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
109.0,75.79193157354635,10,45,0,0,804,1,0,0,0,0,0,0,0,Useful green / acceptable,Acceptable red / low-medium demand
55.0,94.53727781653375,11,0,0,0,805,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
86.0,95.05195942182004,11,15,0,0,806,1,1,1,0,1,1,0,0,Wasted green,Wasted green
61.0,88.81068483776406,11,30,0,0,807,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
83.0,86.31755267436458,11,45,0,0,808,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
80.0,86.58358127931731,12,0,0,0,809,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
81.0,88.23675111853032,12,15,0,0,810,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
71.0,87.71042769876034,12,30,0,0,811,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
105.0,87.7992815778297,12,45,0,0,812,1,0,0,0,0,0,0,0,Useful green / acceptable,Acceptable red / low-medium demand
88.0,102.254568183953,13,0,0,0,813,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
148.0,113.55395335722237,13,15,0,0,814,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
78.0,112.7284671173302,13,30,0,0,815,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
141.0,98.22315781350477,13,45,0,0,816,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
101.0,107.60435843741124,14,15,0,0,817,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
126.0,114.1237755280637,14,30,0,0,818,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
144.0,118.21307554120726,14,45,0,0,819,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
133.0,132.0581965674944,15,0,0,0,820,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
71.0,133.41533094629918,15,15,0,0,821,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
119.0,141.1590503213138,15,30,0,0,822,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
210.0,131.31770378000058,15,45,0,0,823,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
176.0,185.56378624697646,16,0,0,0,824,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
204.0,185.8794767295325,16,15,0,0,825,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
210.0,185.5298110502844,16,30,0,0,826,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
196.0,186.67050840189148,16,45,0,0,827,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
202.0,184.32282130314113,17,0,0,0,828,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
181.0,192.6747588715074,17,15,0,0,829,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
199.0,191.99969112547197,17,30,0,0,830,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
214.0,187.8677382886603,17,45,0,0,831,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
203.0,174.66567619871736,18,0,0,0,832,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
198.0,158.79560616216847,18,15,0,0,833,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
108.0,157.8166948724222,18,30,0,0,834,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
141.0,132.02165704637997,18,45,0,0,835,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
160.0,126.53337214253587,19,15,0,0,836,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
93.0,128.1077427089448,19,30,0,0,837,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
96.0,129.86077023964205,19,45,0,0,838,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
93.0,126.38155763843758,20,0,0,0,839,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
108.0,116.27405260491722,20,15,0,0,840,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
126.0,107.00536971639941,20,30,0,0,841,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
164.0,117.12466024938487,20,45,0,0,842,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
121.0,120.70618577265469,21,15,0,0,843,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
136.0,102.06445243769627,21,30,0,0,844,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
42.0,112.90714972760928,21,45,0,0,845,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
25.0,40.6870707812543,22,0,0,0,846,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
42.0,46.74290554508138,22,15,0,0,847,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
61.0,39.85820343301994,22,30,0,0,848,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
51.0,45.81597089670032,22,45,0,0,849,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
35.0,42.489710177378875,23,0,0,0,850,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
53.0,43.42067790247585,23,15,0,0,851,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
57.0,41.105037208419006,23,30,0,0,852,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
40.0,42.699722130222305,23,45,0,0,853,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
42.0,42.416797929143804,0,0,1,0,854,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
46.0,41.54923770506476,0,15,1,0,855,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
34.0,40.282716554162505,0,30,1,0,856,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
39.0,40.73287225871965,0,45,1,0,857,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
56.0,41.436496568802475,1,0,1,0,858,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
45.0,42.41897741919332,1,15,1,0,859,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
38.0,41.39530475047209,1,30,1,0,860,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
52.0,41.436664977144844,1,45,1,0,861,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
58.0,42.94566976435588,2,0,1,0,862,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
33.0,43.84201468721836,2,15,1,0,863,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
49.0,42.39512053782758,2,30,1,0,864,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
32.0,42.01274043707219,2,45,1,0,865,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
51.0,37.46574678237685,3,0,1,0,866,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
48.0,44.57350774978745,3,15,1,0,867,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
52.0,44.1709407695973,3,30,1,0,868,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
53.0,57.879884721576374,3,45,1,0,869,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
126.0,111.4171603229899,4,0,1,0,870,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
95.0,113.11445089014049,4,15,1,0,871,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
116.0,107.18083680402182,4,30,1,0,872,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
100.0,118.51807598963589,4,45,1,0,873,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
114.0,101.74282055255365,5,0,1,0,874,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
86.0,125.33201606429171,5,15,1,0,875,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
149.0,130.33555992670307,5,30,1,0,876,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
173.0,151.56904706787384,5,45,1,0,877,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
201.0,183.67844652525307,6,0,1,0,878,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
217.0,181.48460881450717,6,15,1,0,879,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
191.0,179.26556697334252,6,30,1,0,880,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
207.0,183.9537810018719,6,45,1,0,881,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
183.0,193.42096729894612,7,0,1,0,882,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
206.0,188.48958571940554,7,15,1,0,883,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
170.0,179.8917005358999,7,30,1,0,884,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
167.0,179.21677967970027,7,45,1,0,885,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
176.0,181.11358424658192,8,0,1,0,886,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
161.0,182.68804994297193,8,15,1,0,887,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
207.0,180.99877788875082,8,45,1,0,888,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
145.0,130.70245667370705,9,0,1,0,889,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
78.0,145.7621064291072,9,15,1,0,890,1,1,1,0,1,1,0,0,Wasted green,Wasted green
90.0,92.9290436996298,9,30,1,0,891,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
112.0,105.16330380404848,9,45,1,0,892,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
83.0,93.86800990021024,10,15,1,0,893,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
142.0,90.27029527521985,10,30,1,0,894,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
109.0,111.40197014142592,10,45,1,0,895,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
70.0,102.13604480598542,11,0,1,0,896,1,1,1,0,1,1,0,0,Wasted green,Wasted green
83.0,88.6879983007208,11,15,1,0,897,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
76.0,90.205163832674,11,30,1,0,898,1,1,1,0,1,1,0,0,Wasted green,Wasted green
55.0,91.35421609080848,11,45,1,0,899,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
67.0,91.67382373844231,12,0,1,0,900,1,1,1,0,1,1,0,0,Wasted green,Wasted green
58.0,83.62230775386799,12,15,1,0,901,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
111.0,85.4412811469817,12,30,1,0,902,1,0,0,0,0,0,0,0,Useful green / acceptable,Acceptable red / low-medium demand
67.0,84.32043636010307,12,45,1,0,903,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
147.0,96.53671784439616,13,0,1,0,904,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
174.0,112.89858692731275,13,15,1,0,905,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
173.0,142.63779490293464,13,30,1,0,906,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
153.0,145.292565831412,13,45,1,0,907,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
133.0,164.42570616037602,14,0,1,0,908,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
177.0,141.33452510083987,14,45,1,0,909,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
144.0,150.08794792669534,15,0,1,0,910,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
81.0,163.86632139134534,15,15,1,0,911,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
176.0,123.56501811703176,15,30,1,0,912,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
200.0,162.41944137331993,15,45,1,0,913,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
208.0,190.44243516087747,16,0,1,0,914,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
175.0,183.20615560819797,16,15,1,0,915,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
195.0,189.71370613180835,16,30,1,0,916,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
163.0,189.5013309652296,16,45,1,0,917,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
213.0,189.99439927622967,17,15,1,0,918,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
176.0,180.74104622076226,17,30,1,0,919,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
207.0,188.36746581695195,17,45,1,0,920,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
166.0,166.21026644722966,18,0,1,0,921,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
104.0,163.68943502943398,18,30,1,0,922,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
92.0,133.79302565780532,18,45,1,0,923,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
141.0,126.00275847604593,19,0,1,0,924,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
129.0,126.28028303528761,19,15,1,0,925,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
118.0,121.88377482780481,20,0,1,0,926,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
85.0,121.91802764244754,20,15,1,0,927,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
116.0,126.17464178996077,20,30,1,0,928,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
156.0,127.72240250475078,20,45,1,0,929,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
133.0,119.64569819764252,21,0,1,0,930,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
114.0,128.3246425519412,21,15,1,0,931,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
137.0,92.54048560031599,21,30,1,0,932,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
